SubjectName,TrialNumber,TrialName,FrechetLearn,FrechetLearnReversed,FrechetShortcut,FrechetTopo,LearnDistance,ShortcutDistance,Failure
HE29FI,9,dsp1_17,4.0,7.0,4.242640687119285,4.242640687119285,33,9.0,0
HE29FI,10,dsp1_22,7.0710678118654755,0.0,5.656854249492381,5.656854249492381,30,8.0,0
HE29FI,11,dsp1_24,0.0,8.48528137423857,4.123105625617661,6.4031242374328485,17,9.0,0
HE29FI,12,dsp1_11,4.0,7.0710678118654755,3.605551275463989,3.605551275463989,22,4.0,0
HE29FI,13,dsp1_09,4.242640687119285,6.4031242374328485,1.4142135623730951,1.4142135623730951,31,11.0,0
HE29FI,14,dsp1_10,2.0,7.810249675906654,0.0,3.605551275463989,14,10.0,0
HE29FI,15,dsp1_19,6.708203932499369,4.0,0.0,1.0,27,7.0,0
HE29FI,16,dsp1_14,3.605551275463989,8.602325267042627,0.0,2.8284271247461903,14,10.0,0
HE29FI,17,dsp1_03,3.0,5.0990195135927845,5.0,5.0990195135927845,27,15.0,0
HE29FI,18,dsp1_16,3.605551275463989,6.4031242374328485,0.0,3.605551275463989,14,10.0,0
HE29FI,19,dsp1_23,6.082762530298219,5.656854249492381,0.0,1.0,20,8.0,0
HE29FI,20,dsp1_05,5.0,4.242640687119285,3.1622776601683795,3.605551275463989,29,13.0,0
IS04LI,1,dsp1_14,4.0,6.708203932499369,2.23606797749979,2.0,14,10.0,0
IS04LI,2,dsp1_23,0.0,8.48528137423857,6.082762530298219,6.4031242374328485,20,8.0,0
IS04LI,3,dsp1_04,6.0,6.082762530298219,8.246211251235321,7.280109889280518,31,11.0,1
IS04LI,4,dsp1_13,6.324555320336759,3.0,4.242640687119285,4.242640687119285,28,16.0,0
IS04LI,5,dsp1_22,4.242640687119285,5.385164807134504,4.242640687119285,4.242640687119285,30,8.0,0
IS04LI,6,dsp1_02,3.0,6.708203932499369,4.242640687119285,4.242640687119285,20,10.0,0
IS04LI,7,dsp1_11,5.656854249492381,6.708203932499369,0.0,0.0,22,4.0,0
IS04LI,8,dsp1_10,6.324555320336759,6.708203932499369,6.324555320336759,6.4031242374328485,14,10.0,1
IS04LI,9,dsp1_09,8.602325267042627,3.0,4.123105625617661,4.123105625617661,31,11.0,0
IS04LI,10,dsp1_21,4.0,6.4031242374328485,0.0,5.0,15,9.0,0
IS04LI,11,dsp1_16,3.605551275463989,6.4031242374328485,2.0,3.605551275463989,14,10.0,0
IS04LI,12,dsp1_18,3.0,6.4031242374328485,4.47213595499958,3.0,13,7.0,0
IS04LI,13,dsp1_03,5.0,4.0,2.0,4.0,27,15.0,0
IS04LI,14,dsp1_08,7.810249675906654,3.0,5.830951894845301,5.830951894845301,28,8.0,0
IS04LI,15,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
IS04LI,16,dsp1_19,6.708203932499369,4.0,3.605551275463989,3.605551275463989,27,7.0,0
IS04LI,17,dsp1_05,5.0,4.242640687119285,3.1622776601683795,3.605551275463989,29,13.0,0
IS04LI,18,dsp1_24,3.0,8.48528137423857,4.123105625617661,4.123105625617661,17,9.0,0
IS04LI,19,dsp1_07,4.0,7.211102550927978,4.47213595499958,3.605551275463989,21,13.0,1
IS04LI,20,dsp1_17,8.602325267042627,2.0,3.605551275463989,3.605551275463989,33,9.0,0
JA13SI,1,dsp1_09,5.656854249492381,5.0,4.123105625617661,4.123105625617661,31,11.0,0
JA13SI,2,dsp1_14,4.0,6.708203932499369,2.23606797749979,2.0,14,10.0,0
JA13SI,3,dsp1_18,3.0,6.4031242374328485,4.47213595499958,3.0,13,7.0,0
JA13SI,4,dsp1_02,4.0,6.708203932499369,6.4031242374328485,6.4031242374328485,20,10.0,0
JA13SI,5,dsp1_05,3.605551275463989,7.810249675906654,5.0,3.605551275463989,29,13.0,0
JA13SI,6,dsp1_03,8.246211251235321,4.0,4.0,4.0,27,15.0,0
JA13SI,7,dsp1_24,4.0,7.211102550927978,3.1622776601683795,6.082762530298219,17,9.0,0
JA13SI,8,dsp1_22,0.0,7.0710678118654755,6.708203932499369,6.708203932499369,30,8.0,0
JA13SI,9,dsp1_04,7.211102550927978,4.0,4.0,4.0,31,11.0,0
JA13SI,10,dsp1_07,8.246211251235321,4.0,6.708203932499369,6.4031242374328485,21,13.0,0
JA13SI,11,dsp1_11,5.830951894845301,6.708203932499369,5.830951894845301,5.830951894845301,22,4.0,0
JA13SI,12,dsp1_21,6.4031242374328485,8.246211251235321,6.4031242374328485,8.246211251235321,15,9.0,1
JA13SI,13,dsp1_06,7.0,4.123105625617661,3.1622776601683795,3.605551275463989,36,10.0,0
JA13SI,14,dsp1_17,4.0,8.602325267042627,6.708203932499369,6.708203932499369,33,9.0,0
JA13SI,15,dsp1_19,6.082762530298219,7.615773105863909,6.708203932499369,5.830951894845301,27,7.0,1
JA13SI,16,dsp1_13,6.4031242374328485,2.8284271247461903,5.0,6.4031242374328485,28,16.0,0
JA13SI,17,dsp1_10,7.615773105863909,7.615773105863909,7.615773105863909,7.615773105863909,14,10.0,1
JA13SI,18,dsp1_16,3.605551275463989,6.4031242374328485,0.0,3.605551275463989,14,10.0,0
JA13SI,19,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
JA13SI,20,dsp1_23,6.708203932499369,4.0,3.605551275463989,3.605551275463989,20,8.0,0
JA21AC,1,dsp1_24,4.123105625617661,7.0,0.0,3.605551275463989,17,9.0,0
JA21AC,2,dsp1_16,4.47213595499958,5.0,4.47213595499958,4.47213595499958,14,10.0,0
JA21AC,3,dsp1_13,3.605551275463989,8.246211251235321,4.123105625617661,3.1622776601683795,28,16.0,0
JA21AC,4,dsp1_19,4.242640687119285,5.0,3.1622776601683795,3.605551275463989,27,7.0,0
JA21AC,5,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
JA21AC,6,dsp1_21,4.0,7.615773105863909,4.242640687119285,6.082762530298219,15,9.0,0
JA21AC,7,dsp1_09,4.47213595499958,5.656854249492381,4.47213595499958,4.47213595499958,31,11.0,1
JA21AC,8,dsp1_02,5.830951894845301,6.708203932499369,6.4031242374328485,6.4031242374328485,20,10.0,1
JA21AC,9,dsp1_10,5.385164807134504,6.082762530298219,5.385164807134504,5.0,14,10.0,1
JA21AC,10,dsp1_11,5.656854249492381,6.324555320336759,1.0,1.0,22,4.0,0
JA21AC,11,dsp1_22,6.4031242374328485,6.4031242374328485,6.4031242374328485,6.4031242374328485,30,8.0,1
JA21AC,12,dsp1_14,3.605551275463989,8.602325267042627,2.0,2.8284271247461903,14,10.0,0
JA21AC,13,dsp1_18,4.0,8.246211251235321,0.0,4.0,13,7.0,0
JA21AC,14,dsp1_05,5.0,4.0,3.0,5.0,29,13.0,0
JA21AC,15,dsp1_17,4.0,7.0710678118654755,6.0,5.0990195135927845,33,9.0,0
JA21AC,16,dsp1_23,4.123105625617661,7.0,3.1622776601683795,3.605551275463989,20,8.0,0
JA21AC,17,dsp1_07,8.246211251235321,4.0,6.708203932499369,4.123105625617661,21,13.0,0
JA21AC,18,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
JA21AC,19,dsp1_03,5.0,4.0,1.0,4.0,27,15.0,0
JA21AC,20,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
Ji18Fe,1,dsp1_24,1.0,8.48528137423857,4.123105625617661,6.4031242374328485,17,9.0,0
Ji18Fe,2,dsp1_14,4.123105625617661,6.708203932499369,3.1622776601683795,1.0,14,10.0,0
Ji18Fe,3,dsp1_22,6.708203932499369,4.47213595499958,5.656854249492381,5.656854249492381,30,8.0,1
Ji18Fe,4,dsp1_10,0.0,7.810249675906654,2.0,4.0,14,10.0,0
Ji18Fe,5,dsp1_13,6.4031242374328485,1.0,5.0,6.4031242374328485,28,16.0,0
Ji18Fe,6,dsp1_23,0.0,8.48528137423857,6.082762530298219,6.4031242374328485,20,8.0,0
Ji18Fe,7,dsp1_21,6.082762530298219,5.656854249492381,5.0,0.0,15,9.0,0
Ji18Fe,8,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
Ji18Fe,9,dsp1_18,4.0,8.246211251235321,0.0,4.0,13,7.0,0
Ji18Fe,10,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
Ji18Fe,11,dsp1_16,3.605551275463989,8.06225774829855,4.0,3.605551275463989,14,10.0,0
Ji18Fe,12,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
Ji18Fe,13,dsp1_03,8.246211251235321,4.0,4.0,4.0,27,15.0,0
Ji18Fe,14,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
Ji18Fe,15,dsp1_02,8.246211251235321,4.0,5.656854249492381,5.656854249492381,20,10.0,0
Ji18Fe,16,dsp1_11,5.656854249492381,6.708203932499369,0.0,0.0,22,4.0,0
Ji18Fe,17,dsp1_19,6.708203932499369,4.0,0.0,1.0,27,7.0,0
Ji18Fe,18,dsp1_17,8.602325267042627,2.0,3.605551275463989,3.605551275463989,33,9.0,0
Ji18Fe,19,dsp1_09,4.0,8.246211251235321,4.123105625617661,4.123105625617661,31,11.0,0
Ji18Fe,20,dsp1_07,5.0,4.242640687119285,3.0,3.605551275463989,21,13.0,0
jo21ho,1,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
jo21ho,2,dsp1_10,2.0,7.810249675906654,0.0,3.605551275463989,14,10.0,0
jo21ho,3,dsp1_17,6.4031242374328485,5.0,2.23606797749979,1.4142135623730951,33,9.0,0
jo21ho,4,dsp1_22,7.810249675906654,5.830951894845301,5.830951894845301,5.830951894845301,30,8.0,0
jo21ho,5,dsp1_24,2.0,8.48528137423857,4.123105625617661,6.4031242374328485,17,9.0,0
jo21ho,6,dsp1_09,4.0,5.656854249492381,4.0,3.605551275463989,31,11.0,0
jo21ho,7,dsp1_23,4.0,7.211102550927978,6.082762530298219,6.324555320336759,20,8.0,0
jo21ho,8,dsp1_06,7.0,4.123105625617661,3.1622776601683795,3.605551275463989,36,10.0,0
jo21ho,9,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
jo21ho,10,dsp1_21,6.4031242374328485,5.0,6.4031242374328485,5.656854249492381,15,9.0,1
jo21ho,11,dsp1_18,5.0990195135927845,4.0,8.246211251235321,5.0990195135927845,13,7.0,0
jo21ho,12,dsp1_07,4.0,4.242640687119285,3.0,4.0,21,13.0,0
jo21ho,13,dsp1_16,3.605551275463989,6.4031242374328485,0.0,3.605551275463989,14,10.0,0
jo21ho,14,dsp1_14,3.605551275463989,8.602325267042627,2.0,2.8284271247461903,14,10.0,0
jo21ho,15,dsp1_13,5.0,5.0,2.8284271247461903,4.0,28,16.0,0
jo21ho,16,dsp1_03,3.0,5.0990195135927845,5.0,5.0990195135927845,27,15.0,0
jo21ho,17,dsp1_02,6.4031242374328485,5.656854249492381,0.0,0.0,20,10.0,0
jo21ho,18,dsp1_19,4.0,6.082762530298219,6.082762530298219,6.082762530298219,27,7.0,0
jo21ho,19,dsp1_11,5.0,6.708203932499369,1.4142135623730951,1.4142135623730951,22,4.0,0
jo21ho,20,dsp1_04,5.0,4.0,6.324555320336759,5.0,31,11.0,0
JU04BA,1,dsp1_18,1.0,5.830951894845301,4.0,1.0,13,7.0,0
JU04BA,2,dsp1_21,5.0990195135927845,5.0,5.0990195135927845,5.0,15,9.0,0
JU04BA,3,dsp1_17,8.602325267042627,0.0,4.0,5.0,33,9.0,0
JU04BA,4,dsp1_22,7.0710678118654755,4.0,2.8284271247461903,2.8284271247461903,30,8.0,0
JU04BA,5,dsp1_11,6.324555320336759,4.242640687119285,4.242640687119285,4.242640687119285,22,4.0,0
JU04BA,6,dsp1_07,2.0,7.810249675906654,3.605551275463989,5.656854249492381,21,13.0,0
JU04BA,7,dsp1_02,8.246211251235321,6.082762530298219,6.082762530298219,6.082762530298219,20,10.0,1
JU04BA,8,dsp1_24,0.0,8.48528137423857,4.123105625617661,6.4031242374328485,17,9.0,0
JU04BA,9,dsp1_04,2.0,6.4031242374328485,8.246211251235321,8.0,31,11.0,0
JU04BA,10,dsp1_16,3.605551275463989,5.0,1.4142135623730951,3.605551275463989,14,10.0,0
JU04BA,11,dsp1_13,6.324555320336759,3.0,4.242640687119285,4.242640687119285,28,16.0,0
JU04BA,12,dsp1_06,8.48528137423857,0.0,4.0,7.0,36,10.0,0
JU04BA,13,dsp1_05,7.810249675906654,3.1622776601683795,4.0,6.082762530298219,29,13.0,0
JU04BA,14,dsp1_23,0.0,8.48528137423857,6.082762530298219,6.4031242374328485,20,8.0,0
JU04BA,15,dsp1_10,1.4142135623730951,7.810249675906654,2.0,4.0,14,10.0,0
JU04BA,16,dsp1_08,6.4031242374328485,4.0,3.1622776601683795,3.605551275463989,28,8.0,0
JU04BA,17,dsp1_09,7.0,4.0,3.1622776601683795,3.605551275463989,31,11.0,0
JU04BA,18,dsp1_19,0.0,7.810249675906654,6.708203932499369,6.708203932499369,27,7.0,0
JU04BA,19,dsp1_14,5.0,6.708203932499369,2.23606797749979,1.0,14,10.0,0
JU04BA,20,dsp1_03,5.0,4.0,2.0,4.0,27,15.0,0
KA15AN,1,dsp1_11,4.0,7.0710678118654755,3.605551275463989,3.605551275463989,22,4.0,0
KA15AN,2,dsp1_22,7.0710678118654755,4.0,2.8284271247461903,2.8284271247461903,30,8.0,0
KA15AN,3,dsp1_16,0.0,6.4031242374328485,3.605551275463989,0.0,14,10.0,0
KA15AN,4,dsp1_10,6.4031242374328485,6.4031242374328485,6.082762530298219,6.4031242374328485,14,10.0,1
KA15AN,5,dsp1_18,9.433981132056603,9.433981132056603,9.433981132056603,9.433981132056603,13,7.0,1
KA15AN,6,dsp1_08,6.4031242374328485,4.123105625617661,3.0,3.605551275463989,28,8.0,0
KA15AN,7,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
KA15AN,8,dsp1_02,0.0,6.708203932499369,6.4031242374328485,6.4031242374328485,20,10.0,0
KA15AN,9,dsp1_03,3.605551275463989,5.0990195135927845,5.0,5.0990195135927845,27,15.0,0
KA15AN,10,dsp1_19,7.810249675906654,2.0,3.605551275463989,3.605551275463989,27,7.0,0
KA15AN,11,dsp1_24,3.0,8.48528137423857,4.123105625617661,4.123105625617661,17,9.0,0
KA15AN,12,dsp1_17,6.708203932499369,4.0,3.0,3.0,33,9.0,0
KA15AN,13,dsp1_07,2.0,7.810249675906654,3.605551275463989,5.656854249492381,21,13.0,0
KA15AN,14,dsp1_21,4.0,6.4031242374328485,0.0,5.0,15,9.0,0
KA15AN,15,dsp1_14,4.0,6.708203932499369,2.23606797749979,2.0,14,10.0,0
KA15AN,16,dsp1_23,6.082762530298219,5.656854249492381,0.0,1.0,20,8.0,0
KA15AN,17,dsp1_04,5.0,4.0,4.0,4.0,31,11.0,0
KA15AN,18,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
KA15AN,19,dsp1_13,5.656854249492381,5.0,2.0,4.0,28,16.0,0
KA15AN,20,dsp1_09,4.0,6.4031242374328485,4.0,3.605551275463989,31,11.0,0
KE17FI,1,dsp1_08,4.242640687119285,6.708203932499369,1.4142135623730951,1.4142135623730951,28,8.0,0
KE17FI,2,dsp1_06,8.48528137423857,0.0,4.0,7.0,36,10.0,0
KE17FI,3,dsp1_11,4.242640687119285,6.708203932499369,1.4142135623730951,1.4142135623730951,22,4.0,0
KE17FI,4,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
KE17FI,5,dsp1_02,6.4031242374328485,5.656854249492381,0.0,0.0,20,10.0,0
KE17FI,6,dsp1_18,4.0,8.246211251235321,0.0,4.0,13,7.0,0
KE17FI,7,dsp1_13,5.656854249492381,5.0,0.0,4.0,28,16.0,0
KE17FI,8,dsp1_22,6.708203932499369,5.656854249492381,0.0,0.0,30,8.0,0
KE17FI,9,dsp1_03,8.246211251235321,4.0,4.0,4.0,27,15.0,0
KE17FI,10,dsp1_17,8.602325267042627,2.0,3.605551275463989,3.605551275463989,33,9.0,0
KE17FI,11,dsp1_23,6.082762530298219,5.656854249492381,0.0,1.0,20,8.0,0
KE17FI,12,dsp1_16,3.605551275463989,8.06225774829855,4.0,3.605551275463989,14,10.0,0
KE17FI,13,dsp1_14,4.0,6.708203932499369,2.8284271247461903,1.0,14,10.0,0
KE17FI,14,dsp1_24,4.123105625617661,7.0,0.0,3.605551275463989,17,9.0,0
KE17FI,15,dsp1_09,5.656854249492381,6.082762530298219,0.0,1.0,31,11.0,0
KE17FI,16,dsp1_21,4.0,6.4031242374328485,0.0,5.0,15,9.0,0
KE17FI,17,dsp1_07,4.0,6.708203932499369,0.0,3.0,21,13.0,0
KE17FI,18,dsp1_10,4.0,6.708203932499369,2.0,3.605551275463989,14,10.0,0
KE17FI,19,dsp1_19,6.708203932499369,4.0,0.0,1.0,27,7.0,0
KE17FI,20,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
LA27WA,1,dsp1_07,4.0,6.708203932499369,0.0,3.0,21,13.0,0
LA27WA,2,dsp1_19,6.708203932499369,4.0,0.0,1.0,27,7.0,0
LA27WA,3,dsp1_11,4.242640687119285,6.708203932499369,1.4142135623730951,1.4142135623730951,22,4.0,0
LA27WA,4,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
LA27WA,5,dsp1_02,6.708203932499369,4.0,3.1622776601683795,3.1622776601683795,20,10.0,0
LA27WA,6,dsp1_23,6.082762530298219,5.656854249492381,0.0,1.0,20,8.0,0
LA27WA,7,dsp1_22,7.0710678118654755,4.0,2.8284271247461903,2.8284271247461903,30,8.0,0
LA27WA,8,dsp1_14,4.0,6.708203932499369,2.8284271247461903,1.4142135623730951,14,10.0,0
LA27WA,9,dsp1_17,6.708203932499369,4.0,0.0,1.0,33,9.0,0
LA27WA,10,dsp1_21,4.0,6.4031242374328485,0.0,5.0,15,9.0,0
LA27WA,11,dsp1_13,6.4031242374328485,0.0,5.0,6.4031242374328485,28,16.0,0
LA27WA,12,dsp1_16,3.605551275463989,8.06225774829855,4.0,3.605551275463989,14,10.0,0
LA27WA,13,dsp1_24,4.123105625617661,7.0,0.0,3.605551275463989,17,9.0,0
LA27WA,14,dsp1_18,4.0,8.246211251235321,0.0,4.0,13,7.0,0
LA27WA,15,dsp1_10,2.0,7.810249675906654,0.0,3.605551275463989,14,10.0,0
LA27WA,16,dsp1_09,5.656854249492381,6.082762530298219,0.0,1.0,31,11.0,0
LA27WA,17,dsp1_03,5.0,4.0,0.0,4.0,27,15.0,0
LA27WA,18,dsp1_06,8.48528137423857,0.0,4.0,7.0,36,10.0,0
LA27WA,19,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
LA27WA,20,dsp1_04,8.246211251235321,4.0,0.0,2.0,31,11.0,0
le19he,1,dsp1_02,0.0,6.708203932499369,6.4031242374328485,6.4031242374328485,20,10.0,0
le19he,2,dsp1_14,2.0,9.433981132056603,3.605551275463989,3.605551275463989,14,10.0,0
le19he,3,dsp1_07,5.656854249492381,4.0,5.656854249492381,4.123105625617661,21,13.0,1
le19he,4,dsp1_19,3.605551275463989,7.810249675906654,6.708203932499369,6.708203932499369,27,7.0,0
le19he,5,dsp1_23,0.0,8.48528137423857,6.082762530298219,6.4031242374328485,20,8.0,0
le19he,6,dsp1_13,4.0,8.246211251235321,5.656854249492381,5.656854249492381,28,16.0,0
le19he,7,dsp1_03,11.40175425099138,12.206555615733702,11.40175425099138,12.206555615733702,27,15.0,1
le19he,8,dsp1_24,6.708203932499369,4.123105625617661,4.123105625617661,4.123105625617661,17,9.0,0
le19he,9,dsp1_16,3.605551275463989,6.4031242374328485,1.0,3.605551275463989,14,10.0,0
le19he,10,dsp1_09,4.0,8.94427190999916,5.656854249492381,5.656854249492381,31,11.0,0
le19he,11,dsp1_04,5.0,4.0,4.47213595499958,4.0,31,11.0,0
le19he,12,dsp1_05,5.385164807134504,4.0,3.1622776601683795,3.605551275463989,29,13.0,0
le19he,13,dsp1_18,7.280109889280518,7.280109889280518,8.246211251235321,7.280109889280518,13,7.0,1
le19he,14,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
le19he,15,dsp1_17,4.0,8.602325267042627,6.708203932499369,6.708203932499369,33,9.0,0
le19he,16,dsp1_08,6.4031242374328485,4.0,3.1622776601683795,3.605551275463989,28,8.0,0
le19he,17,dsp1_22,6.708203932499369,5.656854249492381,0.0,0.0,30,8.0,0
le19he,18,dsp1_21,0.0,7.810249675906654,4.0,6.082762530298219,15,9.0,0
le19he,19,dsp1_11,5.656854249492381,6.708203932499369,3.605551275463989,3.605551275463989,22,4.0,0
le19he,20,dsp1_10,4.0,6.708203932499369,2.0,3.605551275463989,14,10.0,0
le28ed,1,dsp1_11,6.708203932499369,5.0990195135927845,6.4031242374328485,6.4031242374328485,22,4.0,1
le28ed,2,dsp1_04,9.486832980505138,9.486832980505138,9.486832980505138,9.486832980505138,31,11.0,1
le28ed,3,dsp1_22,6.708203932499369,5.656854249492381,0.0,0.0,30,8.0,0
le28ed,4,dsp1_02,6.324555320336759,7.211102550927978,6.082762530298219,6.082762530298219,20,10.0,1
le28ed,5,dsp1_21,10.0,9.486832980505138,9.219544457292887,9.486832980505138,15,9.0,1
le28ed,6,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
le28ed,7,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
le28ed,8,dsp1_23,8.94427190999916,4.47213595499958,5.656854249492381,5.656854249492381,20,8.0,1
le28ed,9,dsp1_16,3.605551275463989,5.0,1.4142135623730951,3.605551275463989,14,10.0,0
le28ed,10,dsp1_24,7.810249675906654,3.605551275463989,6.324555320336759,5.656854249492381,17,9.0,0
le28ed,11,dsp1_05,5.0,4.0,1.0,5.0,29,13.0,0
le28ed,12,dsp1_03,6.324555320336759,4.0,4.0,4.0,27,15.0,0
le28ed,13,dsp1_07,7.0,4.0,4.0,3.605551275463989,21,13.0,0
le28ed,14,dsp1_13,4.0,5.0,2.8284271247461903,4.0,28,16.0,0
le28ed,15,dsp1_10,4.0,6.708203932499369,3.605551275463989,1.0,14,10.0,0
le28ed,16,dsp1_18,3.1622776601683795,7.0710678118654755,4.242640687119285,3.1622776601683795,13,7.0,0
le28ed,17,dsp1_17,6.4031242374328485,5.656854249492381,3.0,3.0,33,9.0,0
le28ed,18,dsp1_09,5.0,5.656854249492381,5.0,5.0,31,11.0,0
le28ed,19,dsp1_14,3.605551275463989,8.602325267042627,2.23606797749979,2.8284271247461903,14,10.0,0
le28ed,20,dsp1_19,3.605551275463989,7.810249675906654,6.708203932499369,5.830951894845301,27,7.0,0
LU15CR,1,dsp1_06,8.48528137423857,0.0,4.0,7.0,36,10.0,0
LU15CR,2,dsp1_07,4.0,6.708203932499369,0.0,3.0,21,13.0,0
LU15CR,3,dsp1_23,4.0,7.211102550927978,6.082762530298219,6.082762530298219,20,8.0,0
LU15CR,4,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
LU15CR,5,dsp1_19,6.708203932499369,4.0,0.0,1.0,27,7.0,0
LU15CR,6,dsp1_11,5.656854249492381,6.708203932499369,1.0,1.0,22,4.0,0
LU15CR,7,dsp1_24,4.0,7.211102550927978,3.0,5.656854249492381,17,9.0,0
LU15CR,8,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
LU15CR,9,dsp1_04,5.0,4.0,4.0,4.0,31,11.0,0
LU15CR,10,dsp1_09,5.656854249492381,6.082762530298219,0.0,1.0,31,11.0,0
LU15CR,11,dsp1_21,4.0,6.4031242374328485,0.0,5.0,15,9.0,0
LU15CR,12,dsp1_18,0.0,6.4031242374328485,4.0,0.0,13,7.0,0
LU15CR,13,dsp1_14,4.0,6.708203932499369,2.8284271247461903,1.0,14,10.0,0
LU15CR,14,dsp1_02,6.708203932499369,4.0,3.1622776601683795,3.1622776601683795,20,10.0,0
LU15CR,15,dsp1_03,5.0,4.0,0.0,4.0,27,15.0,0
LU15CR,16,dsp1_13,5.656854249492381,5.0,1.0,4.0,28,16.0,0
LU15CR,17,dsp1_10,7.810249675906654,6.082762530298219,7.810249675906654,6.708203932499369,14,10.0,0
LU15CR,18,dsp1_22,4.242640687119285,4.0,2.8284271247461903,2.8284271247461903,30,8.0,0
LU15CR,19,dsp1_17,8.602325267042627,3.0,3.605551275463989,3.605551275463989,33,9.0,0
LU15CR,20,dsp1_16,3.605551275463989,6.4031242374328485,0.0,3.605551275463989,14,10.0,0
LU16WA,1,dsp1_09,5.656854249492381,6.082762530298219,0.0,1.0,31,11.0,0
LU16WA,2,dsp1_19,6.708203932499369,4.0,0.0,1.0,27,7.0,0
LU16WA,3,dsp1_22,7.0710678118654755,4.0,2.8284271247461903,2.8284271247461903,30,8.0,0
LU16WA,4,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
LU16WA,5,dsp1_23,6.082762530298219,5.656854249492381,0.0,1.0,20,8.0,0
LU16WA,6,dsp1_05,5.0,4.0,0.0,5.0,29,13.0,0
LU16WA,7,dsp1_14,3.605551275463989,8.602325267042627,0.0,2.8284271247461903,14,10.0,0
LU16WA,8,dsp1_10,4.0,6.708203932499369,2.0,3.605551275463989,14,10.0,0
LU16WA,9,dsp1_07,4.0,6.708203932499369,0.0,3.0,21,13.0,0
LU16WA,10,dsp1_03,5.0,4.0,0.0,4.0,27,15.0,0
LU16WA,11,dsp1_24,4.123105625617661,7.0,0.0,3.605551275463989,17,9.0,0
LU16WA,12,dsp1_04,8.246211251235321,4.0,1.0,2.0,31,11.0,0
LU16WA,13,dsp1_16,3.605551275463989,6.4031242374328485,0.0,3.605551275463989,14,10.0,0
LU16WA,14,dsp1_17,6.708203932499369,4.0,0.0,1.0,33,9.0,0
LU16WA,15,dsp1_18,4.0,8.246211251235321,0.0,4.0,13,7.0,0
LU16WA,16,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
LU16WA,17,dsp1_21,5.0990195135927845,5.0,5.0990195135927845,5.0,15,9.0,0
LU16WA,18,dsp1_02,5.0,5.656854249492381,1.4142135623730951,1.4142135623730951,20,10.0,0
LU16WA,19,dsp1_13,5.656854249492381,5.0,1.4142135623730951,4.0,28,16.0,0
LU16WA,20,dsp1_11,5.656854249492381,6.708203932499369,0.0,0.0,22,4.0,0
LU25MA,1,dsp1_18,6.082762530298219,8.06225774829855,6.082762530298219,6.082762530298219,13,7.0,1
LU25MA,2,dsp1_08,6.4031242374328485,4.242640687119285,3.0,3.605551275463989,28,8.0,0
LU25MA,3,dsp1_19,8.246211251235321,7.810249675906654,7.280109889280518,7.280109889280518,27,7.0,1
LU25MA,4,dsp1_21,6.082762530298219,8.246211251235321,6.4031242374328485,6.4031242374328485,15,9.0,0
LU25MA,5,dsp1_10,6.082762530298219,5.0,6.082762530298219,6.0,14,10.0,0
LU25MA,6,dsp1_03,5.0,4.0,0.0,4.0,27,15.0,0
LU25MA,7,dsp1_24,6.708203932499369,4.242640687119285,3.1622776601683795,1.4142135623730951,17,9.0,0
LU25MA,8,dsp1_14,3.605551275463989,8.602325267042627,2.8284271247461903,2.8284271247461903,14,10.0,0
LU25MA,9,dsp1_23,5.0,5.656854249492381,4.47213595499958,4.47213595499958,20,8.0,0
LU25MA,10,dsp1_07,3.0,7.810249675906654,3.605551275463989,3.605551275463989,21,13.0,0
LU25MA,11,dsp1_13,6.4031242374328485,6.324555320336759,5.0,6.4031242374328485,28,16.0,0
LU25MA,12,dsp1_22,6.708203932499369,5.656854249492381,1.0,1.0,30,8.0,0
LU25MA,13,dsp1_06,7.211102550927978,4.0,0.0,5.0,36,10.0,0
